                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2015 University of Southern California                    

                              SLOC COUNT RESULTS FOR ALL SOURCE FILES                              
                               Generated by UCC v.2015.12 on 2 4 2017                               
UCC -nocomplex -nolinks -nodup -ascii -unified -outdir /home/cs578user/Desktop/ArchRecOut/chukwa/chukwa-0._RELAX_java_2017-02-04_12_35_31_932/chukwa-0.6.0.UCC -dir /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0

                               RESULTS FOR ALL NON-WEB LANGUAGE FILES                               

   Total   Blank |      Comments    | Compiler  Data   Exec.  | Logical Physical | File  Module
   Lines   Lines |   Whole Embedded | Direct.   Decl.  Instr. |   SLOC    SLOC   | Type  Name
-----------------+------------------+-------------------------+------------------+---------------------------
      32       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       2      11 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      13       0          0        0 |      13 |       15 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/get_data_source.jsp
      67       2 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       2      43 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      45       0          0        0 |      45 |       48 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/heatmap-static.jsp
      34       0 |      17        0 |       0       4 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       2      10 |       0       0 |       0       0 |       0       0 |       4       0       0        0       0       0       0       0       0      12       0          0        0 |      16 |       17 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/host_selector_user.jsp
     104      16 |      24        2 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      13      43 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      56       0          0        0 |      56 |       64 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/get_db_data.jsp
     302      36 |      25        0 |       0       4 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      22     132 |       0       0 |       0       0 |       0       0 |       4       0       0        0       0       0       0       0       0     154       0          0        0 |     158 |      241 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/swimlanes-event-data-js.jsp
      67       2 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       6      41 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      47       0          0        0 |      47 |       48 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/table.jsp
     162      14 |      57        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       9      58 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      67       0          0        0 |      67 |       91 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/chart.jsp
      27       1 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       1       7 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0       8       0          0        0 |       8 |        9 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/debug.jsp
      43       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       1      23 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      24       0          0        0 |      24 |       26 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/host_selector.jsp
      22       0 |      17        0 |       0       1 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       5 |       0       0 |       0       0 |       0       0 |       1       0       0        0       0       0       0       0       0       5       0          0        0 |       6 |        5 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/swimlanes_viewer.jsp
      69       3 |      17        0 |       0      13 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |      13       0       0        0       0       0       0       0       0       0       0          0        0 |      13 |       49 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/hadoop_activity.jsp
     126       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      17      76 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      93       0          0        0 |      93 |      109 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/jobs_viewer.jsp
      27       0 |      17        0 |       0       2 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       8 |       0       0 |       0       0 |       0       0 |       2       0       0        0       0       0       0       0       0       8       0          0        0 |      10 |       10 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/event_viewer.jsp
     131      10 |      17        0 |       0      13 |       0       0 |       0       8 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       4      19 |       0       0 |       0       0 |       0       0 |      13       0       8        0       0       0       0       0       0      23       0          0        0 |      44 |      104 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/heatmap.jsp
     183       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      18     129 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0     147       0          0        0 |     147 |      166 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/util.jsp
      25       1 |      17        0 |       0       2 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       6 |       0       0 |       0       0 |       0       0 |       2       0       0        0       0       0       0       0       0       6       0          0        0 |       8 |        7 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/time_slider_wrapper.jsp
      92       0 |      18        0 |       0      14 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       9      49 |       0       0 |       0       0 |       0       0 |      14       0       0        0       0       0       0       0       0      58       0          0        0 |      72 |       74 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/host_selector_role.jsp
      70      11 |      17        0 |       0      50 |       0       0 |       0       2 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       2 |       0       0 |       0       0 |       0       0 |      50       0       2        0       0       0       0       0       0       2       0          0        0 |      54 |       42 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/swimlanes.jsp
     128       1 |      30        0 |       0      64 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       1       8 |       0       0 |       0       0 |       0       0 |      64       0       0        0       0       0       0       0       0       9       0          0        0 |      73 |       97 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/workspace/manage_view.jsp
     107       0 |      17        0 |       0      19 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      13      43 |       0       0 |       0       0 |       0       0 |      19       0       0        0       0       0       0       0       0      56       0          0        0 |      75 |       90 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/workspace/time_iphone.jsp
      67       0 |      17        0 |       0      15 |       0       0 |       0       3 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       2       7 |       0       0 |       0       0 |       0       0 |      15       0       3        0       0       0       0       0       0       9       0          0        0 |      27 |       50 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/event_viewer_helper.jsp
     251      31 |      40        1 |       0       1 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      57      95 |       0       0 |       0       0 |       0       0 |       1       0       0        0       0       0       0       0       0     152       0          0        0 |     153 |      180 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/heatmap-datanode-data-js.jsp
      27       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       1       8 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0       9       0          0        0 |       9 |       10 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/get_timezone_list.jsp
      41       0 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       3      14 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      17       0          0        0 |      17 |       24 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/permlink.jsp
      46       0 |      18        0 |       0      19 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |      19       0       0        0       0       0       0       0       0       0       0          0        0 |      19 |       28 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/help.jsp
      83       0 |      17        0 |       0      11 |       0       0 |       0       5 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       8      25 |       0       0 |       0       0 |       0       0 |      11       0       5        0       0       0       0       0       0      33       0          0        0 |      49 |       66 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/table_viewer.jsp
     109       2 |      17        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      15      63 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0      78       0          0        0 |      78 |       90 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/query.jsp
     194      18 |     118        0 |       0      14 |       0       0 |       0      16 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       2      10 |       0       0 |       0       0 |       0       0 |      14       0      16        0       0       0       0       0       0      12       0          0        0 |      42 |       58 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/jsp/image-viewer.jsp
      17       2 |      14        0 |       0       1 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       1       0       0        0       0       0       0       0       0       0       0          0        0 |       1 |        1 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/welcome.html
     258       8 |      27        1 |       0     167 |       0       0 |       0      18 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       5      46 |       0       0 |       0       0 |       0       0 |     167       0      18        0       0       0       0       0       0      51       0          0        0 |     236 |      223 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/index.jsp
     176       5 |      21        0 |       0      38 |       0       0 |       0       7 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0      10      67 |       0       0 |       0       0 |       0       0 |      38       0       7        0       0       0       0       0       0      77       0          0        0 |     122 |      150 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/iphone.jsp
     218      24 |      96        0 |       0       0 |       0      76 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      76       0        0       0       0       0       0       0       0       0          0        0 |      76 |       98 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/WEB-INF/jetty.xml
      80      11 |      14        0 |       0       0 |       0      36 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      36       0        0       0       0       0       0       0       0       0          0        0 |      36 |       55 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/hicc/WEB-INF/web.xml
      51       7 |      14        0 |       0       0 |       0      19 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      19       0        0       0       0       0       0       0       0       0          0        0 |      19 |       30 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/web/collector/WEB-INF/web.xml
      51      11 |      15        0 |       0       0 |       0      11 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      11       0        0       0       0       0       0       0       0       0          0        0 |      11 |       25 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/resources/agent-rest.xml
      22       2 |      14        0 |       0       0 |       0       3 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       3       0        0       0       0       0       0       0       0       0          0        0 |       3 |        6 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/main/resources/application-grammars.xml
     149       1 |      21        0 |       0       0 |       0      65 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      65       0        0       0       0       0       0       0       0       0          0        0 |      65 |      127 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/test/resources/hbase-site.xml
      70       8 |      14        0 |       0       0 |       0      38 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      38       0        0       0       0       0       0       0       0       0          0        0 |      38 |       48 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/site/site.xml
     124       2 |      17        0 |       0       0 |       0      77 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      77       0        0       0       0       0       0       0       0       0          0        0 |      77 |      105 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/packages/tarball/all.xml
      37       2 |      17        0 |       0       0 |       0      10 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      10       0        0       0       0       0       0       0       0       0          0        0 |      10 |       18 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/src/packages/tarball/src.xml
    1393      27 |      56        1 |       0       0 |       0     987 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0     987       0        0       0       0       0       0       0       0       0          0        0 |     987 |     1310 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/pom.xml
     337      57 |      21        0 |       0       0 |       0     196 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0     196       0        0       0       0       0       0       0       0       0          0        0 |     196 |      259 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/chukwa-pig/build.xml
     343      59 |      21        0 |       0       0 |       0     199 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0     199       0        0       0       0       0       0       0       0       0          0        0 |     199 |      263 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/xtrace/build.xml
      50      12 |      18        0 |       0       0 |       0      18 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      18       0        0       0       0       0       0       0       0       0          0        0 |      18 |       20 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/build-contrib.xml
      38       7 |      19        2 |       0       0 |       0       9 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       9       0        0       0       0       0       0       0       0       0          0        0 |       9 |       12 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/elevate.xml
      25       3 |      22        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0       0       0          0        0 |       0 |        0 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/admin-extra.menu-bottom.html
    1878     316 |    1122        2 |       0       0 |       0     310 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0     310       0        0       0       0       0       0       0       0       0          0        0 |     310 |      440 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/solrconfig.xml
      24       4 |      20        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0       0       0          0        0 |       0 |        0 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/admin-extra.html
      40       3 |      24        0 |       0       0 |       0       8 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       8       0        0       0       0       0       0       0       0       0          0        0 |       8 |       13 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/clustering/carrot2/lingo-attributes.xml
      35       3 |      19        0 |       0       0 |       0       8 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       8       0        0       0       0       0       0       0       0       0          0        0 |       8 |       13 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/clustering/carrot2/kmeans-attributes.xml
      35       3 |      19        0 |       0       0 |       0       8 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       8       0        0       0       0       0       0       0       0       0          0        0 |       8 |       13 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/clustering/carrot2/stc-attributes.xml
     371      37 |     211        0 |       0       0 |       0      93 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      93       0        0       0       0       0       0       0       0       0          0        0 |      93 |      123 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/schema.xml
      67       5 |      17        0 |       0       0 |       0      43 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      43       0        0       0       0       0       0       0       0       0          0        0 |      43 |       45 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/currency.xml
      25       3 |      22        0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0        0       0       0       0       0       0       0       0          0        0 |       0 |        0 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/solr/logs/conf/admin-extra.menu-top.html
      64      12 |      29        0 |       0       0 |       0      14 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0       0       0 |       0       0 |       0       0 |       0       0 |       0      14       0        0       0       0       0       0       0       0       0          0        0 |      14 |       23 | CODE  /home/cs578user/Desktop/RecProjects/chukwa/chukwa-0.6.0/contrib/build.xml

                                 RESULTS SUMMARY FOR WEB LANGUAGES                                 

                                    |       HTML      |        XML      |     JS-Clnt     |    VBS-Clnt     |     C#-Clnt     |      JS-Svr     |     VBS-Svr     |      C#-Svr     |           PHP           |          Java           |       SQL       |    ColdFusion   |     CFScript    |
   Total   Blank |      Comments    |    Word  Exec.  |    Word  Exec.  |   Data   Exec.  |   Data   Exec.  |   Data   Exec.  |   Data   Exec.  |   Data   Exec.  |   Data   Exec.  | Compiler  Data   Exec.  | Compiler  Data   Exec.  |   Data   Exec.  |   Data   Exec.  |   Data   Exec.  |                                                              SLOC                                                      | File  SLOC
   Lines   Lines |   Whole Embedded |     LOC  Instr. |     LOC  Instr. |   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. | Direct.   Decl.  Instr. | Direct.   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. |   Decl.  Instr. |    HTML     XML JS-Clnt VBS-Clnt C#-Clnt  JS-Svr VBS-Svr  C#-Svr     PHP    Java     SQL ColdFusion CFScript     Total | Type  Definition
-----------------+------------------+-----------------+-----------------+-----------------+-----------------+-----------------+-----------------+-----------------+-----------------+-------------------------+-------------------------+-----------------+-----------------+-----------------+--------------------------------------------------------------------------------------------------------------+---------+------------------
   16990    1972 |    3644       12 |       0    1032 |       0    7623 |       0     688 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0     317    1714 |       0       0 |       0       0 |       0       0 |    1032    7623     688        0       0       0       0       0       0    2031       0          0        0 |   11374 | CODE  Physical
   16990    1972 |    3644       12 |       0     761 |       0    6064 |       0     318 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0 |       0       0       0 |       0     313    1520 |       0       0 |       0       0 |       0       0 |     761    6064     318        0       0       0       0       0       0    1833       0          0        0 |    8976 | CODE  Logical

Number of files successfully accessed........................    92 out of 92

Ratio of Physical to Logical SLOC............................     1.27
